Token,Count,minmax_norm,Index
demonstrated,1,0.0,787
deductible,1,0.0,788
objective,1,0.0,789
outrageously,1,0.0,790
expensive,1,0.0,791
lowered,1,0.0,792
really,1,0.0,793
popular,1,0.0,794
side,1,0.0,795
aisle,1,0.0,796
provision,1,0.0,797
addition,1,0.0,798
priority,1,0.0,799
spouse,1,0.0,800
fourth,1,0.0,801
march,1,0.0,802
expanded,1,0.0,803
per,1,0.0,804
afford,1,0.0,805
piece,1,0.0,806
extend,1,0.0,807
outcompete,1,0.0,808
deeply,1,0.0,809
involved,1,0.0,810
quality,1,0.0,811
income,1,0.0,812
spend,1,0.0,813
industrial,1,0.0,814
choose,1,0.0,815
taxpayer,1,0.0,816
penny,1,0.0,817
simple,1,0.0,818
premise,1,0.0,819
increasing,1,0.0,820
impose,1,0.0,821
argument,1,0.0,822
friend,1,0.0,823
danger,1,0.0,824
replacing,1,0.0,825
service,1,0.0,826
drink,1,0.0,827
connecting,1,0.0,828
rural,1,0.0,829
succeed,1,0.0,830
costing,1,0.0,831
road,1,0.0,832
bridge,1,0.0,833
port,1,0.0,834
airport,1,0.0,835
rail,1,0.0,836
corridor,1,0.0,837
transit,1,0.0,838
drinking,1,0.0,839
anywhere,1,0.0,840
negotiating,1,0.0,841
cost,1,0.0,842
strengthen,1,0.0,843
expand,1,0.0,844
upgrade,1,0.0,845
transportation,1,0.0,846
modernizing,1,0.0,847
propel,1,0.0,848
deduction,1,0.0,849
offshoring,1,0.0,850
shifting,1,0.0,851
overseas,1,0.0,852
reward,1,0.0,853
bracket,1,0.0,854
bush,1,0.0,855
ocean,1,0.0,856
brought,1,0.0,857
totally,1,0.0,858
aid,1,0.0,859
opened,1,0.0,860
wide,1,0.0,861
scientific,1,0.0,862
gave,1,0.0,863
cayman,1,0.0,864
island,1,0.0,865
literally,1,0.0,866
transformed,1,0.0,867
attitude,1,0.0,868
transcontinental,1,0.0,869
railroad,1,0.0,870
interstate,1,0.0,871
party,1,0.0,872
recent,1,0.0,873
zero,1,0.0,874
excess,1,0.0,875
company,1,0.0,876
evade,1,0.0,877
switzerland,1,0.0,878
bermuda,1,0.0,879
fund,1,0.0,880
estimating,1,0.0,881
fastest,1,0.0,882
pace,1,0.0,883
stop,1,0.0,884
someone,1,0.0,885
ask,1,0.0,886
big,1,0.0,887
revenue,1,0.0,888
financial,1,0.0,889
opioid,1,0.0,890
maybe,1,0.0,891
importantly,1,0.0,892
track,1,0.0,893
international,1,0.0,894
monetary,1,0.0,895
cheat,1,0.0,896
tank,1,0.0,897
punish,1,0.0,898
anybody,1,0.0,899
burden,1,0.0,900
paying,1,0.0,901
propose,1,0.0,902
fiscally,1,0.0,903
started,1,0.0,904
rid,1,0.0,905
allow,1,0.0,906
gain,1,0.0,907
receive,1,0.0,908
affect,1,0.0,909
irs,1,0.0,910
crack,1,0.0,911
small,1,0.0,912
reopen,1,0.0,913
employee,1,0.0,914
enrolled,1,0.0,915
established,1,0.0,916
special,1,0.0,917
signup,1,0.0,918
improving,1,0.0,919
bottom,1,0.0,920
broad,1,0.0,921
nutrition,1,0.0,922
assistance,1,0.0,923
sharply,1,0.0,924
rental,1,0.0,925
evicted,1,0.0,926
loan,1,0.0,927
average,1,0.0,928
worse,1,0.0,929
twenty,1,0.0,930
roughly,1,0.0,931
net,1,0.0,932
exact,1,0.0,933
increased,1,0.0,934
worked,1,0.0,935
added,1,0.0,936
huge,1,0.0,937
windfall,1,0.0,938
using,1,0.0,939
saving,1,0.0,940
poured,1,0.0,941
gap,1,0.0,942
according,1,0.0,943
attempt,1,0.0,944
planet,1,0.0,945
standard,1,0.0,946
living,1,0.0,947
around,1,0.0,948
watched,1,0.0,949
virtually,1,0.0,950
advance,1,0.0,951
perfectly,1,0.0,952
ultimately,1,0.0,953
convene,1,0.0,954
summit,1,0.0,955
major,1,0.0,956
india,1,0.0,957
european,1,0.0,958
blunt,1,0.0,959
experiencing,1,0.0,960
supply,1,0.0,961
grows,1,0.0,962
influenced,1,0.0,963
covered,1,0.0,964
emission,1,0.0,965
rejoin,1,0.0,966
paris,1,0.0,967
veteran,1,0.0,968
historic,1,0.0,969
value,1,0.0,970
conversation,1,0.0,971
spoken,1,0.0,972
comment,1,0.0,973
deal,1,0.0,974
proliferation,1,0.0,975
basic,1,0.0,976
blatantly,1,0.0,977
violated,1,0.0,978
represent,1,0.0,979
unique,1,0.0,980
walk,1,0.0,981
dealing,1,0.0,982
regard,1,0.0,983
military,1,0.0,984
presence,1,0.0,985
nato,1,0.0,986
